fighter_id,fighter_url,first_name,last_name,full_name,nickname,height_raw,weight_raw,reach_raw,stance,dob_raw,record_raw,profile_SLpM,profile_str_acc,profile_SApM,profile_str_def,profile_TD_avg,profile_TD_acc,profile_TD_def,profile_sub_avg,scraped_at
f00ac08ab056af5d,http://ufcstats.com/fighter-details/f00ac08ab056af5d,Tagir,17-3-0,Tagir Ulanbekov Record: 17-3-0,,"5' 7""",125 lbs.,"70""",Southpaw,"Aug 07, 1991",17-3-0,3.01,0.48,3.44,,2.73,0.39,0.63,1.5,2026-06-05T04:00:22.790317+00:00
fb37795db81f93f3,http://ufcstats.com/fighter-details/fb37795db81f93f3,Bogdan,15-4-0,Bogdan Grad Record: 15-4-0,,"5' 8""",145 lbs.,"70""",Orthodox,"Sep 28, 1995",15-4-0,4.06,0.51,5.06,,4.22,0.4,0.75,0.0,2026-06-05T04:00:22.790317+00:00
9d19d9e4aa2662e8,http://ufcstats.com/fighter-details/9d19d9e4aa2662e8,Nicolas,NC),Nicolas Dalby Record: 24-6-1 (2 NC),,"5' 11""",170 lbs.,"74""",Orthodox,"Nov 16, 1984",24-6-1 (2 NC),3.88,0.43,3.51,,0.9,0.26,0.59,0.1,2026-06-05T04:00:22.790317+00:00
de26d906f2874dd4,http://ufcstats.com/fighter-details/de26d906f2874dd4,Saygid,22-3-0,Saygid Izagakhmaev Record: 22-3-0,,"6' 0""",170 lbs.,"74""",DOB:,"Sep 03, 1994",22-3-0,1.33,0.58,1.73,,4.0,0.4,1.0,0.0,2026-06-05T04:00:22.790317+00:00
8d3273573b85be09,http://ufcstats.com/fighter-details/8d3273573b85be09,Asu,23-3-0,Asu Almabayev Record: 23-3-0,,"5' 4""",125 lbs.,"65""",Orthodox,"Jan 25, 1994",23-3-0,2.31,0.5,1.99,,4.46,0.42,0.44,1.5,2026-06-05T04:00:22.790317+00:00
09a4447655fd4b7b,http://ufcstats.com/fighter-details/09a4447655fd4b7b,Rafael,11-4-0,Rafael Cerqueira Record: 11-4-0,,"6' 3""",205 lbs.,"76""",Southpaw,"Mar 15, 1990",11-4-0,1.56,0.43,5.05,,0.0,0.0,0.36,0.0,2026-06-05T04:00:22.790317+00:00
a4dc0f2b95df4cc1,http://ufcstats.com/fighter-details/a4dc0f2b95df4cc1,Bekzat,12-3-0,Bekzat Almakhan Record: 12-3-0,,"5' 7""",135 lbs.,"68""",Orthodox,"Oct 08, 1997",12-3-0,1.61,0.34,3.73,,0.0,0.0,0.41,0.0,2026-06-05T04:00:22.790317+00:00
4a6dff1b260bcf61,http://ufcstats.com/fighter-details/4a6dff1b260bcf61,Aleksandre,7-1-0,Aleksandre Topuria Record: 7-1-0,,"5' 7""",135 lbs.,"68""",Orthodox,"Jan 28, 1996",7-1-0,2.93,0.55,2.57,,1.5,0.33,1.0,0.0,2026-06-05T04:00:22.790317+00:00
6a96ad1bc34fb113,http://ufcstats.com/fighter-details/6a96ad1bc34fb113,Ismail,25-8-0,Ismail Naurdiev Record: 25-8-0,,"5' 10""",185 lbs.,"74""",Orthodox,"Aug 18, 1996",25-8-0,3.66,0.52,1.75,,1.48,0.4,0.73,0.2,2026-06-05T04:00:22.790317+00:00
d5bab53a1a603aac,http://ufcstats.com/fighter-details/d5bab53a1a603aac,Ryan,8-3-0,Ryan Loder Record: 8-3-0,,"6' 2""",185 lbs.,"76""",Southpaw,"Jun 05, 1991",8-3-0,5.1,0.69,2.46,,1.37,0.14,1.0,1.4,2026-06-05T04:00:22.790317+00:00
ca28cdf526d6b6e9,http://ufcstats.com/fighter-details/ca28cdf526d6b6e9,Nurullo,11-0-0,Nurullo Aliev Record: 11-0-0,,"5' 10""",155 lbs.,"72""",Orthodox,"Dec 08, 2000",11-0-0,2.72,0.44,1.63,,2.12,0.43,0.8,0.3,2026-06-05T04:00:22.790317+00:00
ac0874309da489b9,http://ufcstats.com/fighter-details/ac0874309da489b9,Marek,6-1-0,Marek Bujlo Record: 6-1-0,,"6' 4""",265 lbs.,"77""",Orthodox,"Oct 10, 1992",6-1-0,2.07,0.38,3.27,,0.0,0.0,0.0,0.0,2026-06-05T04:00:22.790317+00:00
275aca31f61ba28c,http://ufcstats.com/fighter-details/275aca31f61ba28c,Islam,28-1-0,Islam Makhachev Record: 28-1-0,,"5' 10""",170 lbs.,"70""",Southpaw,"Oct 27, 1991",28-1-0,2.45,0.58,1.45,,3.1,0.56,0.91,1.0,2026-06-05T04:00:22.790317+00:00
132deb59abae64b1,http://ufcstats.com/fighter-details/132deb59abae64b1,Valentina,26-4-1,Valentina Shevchenko Record: 26-4-1,,"5' 5""",125 lbs.,"66""",Southpaw,"Mar 07, 1988",26-4-1,3.04,0.52,2.0,,2.65,0.61,0.76,0.3,2026-06-05T04:00:22.790317+00:00
1ebe20ebbfa15e29,http://ufcstats.com/fighter-details/1ebe20ebbfa15e29,Zhang,26-4-0,Zhang Weili Record: 26-4-0,,"5' 4""",115 lbs.,"63""",Switch,"Aug 13, 1989",26-4-0,4.66,0.52,2.63,,1.96,0.44,0.63,0.5,2026-06-05T04:00:22.790317+00:00
c32aeb1a59e6272d,http://ufcstats.com/fighter-details/c32aeb1a59e6272d,Michael,19-0-0,Michael Morales Record: 19-0-0,,"6' 0""",170 lbs.,"79""",Orthodox,"Jun 24, 1999",19-0-0,5.68,0.49,3.26,,1.04,0.41,0.89,0.0,2026-06-05T04:00:22.790317+00:00
f1fac969a1d70b08,http://ufcstats.com/fighter-details/f1fac969a1d70b08,Leon,NC),Leon Edwards Record: 22-6-0 (1 NC),,"6' 2""",170 lbs.,"74""",Southpaw,"Aug 25, 1991",22-6-0 (1 NC),2.6,0.54,2.44,,1.25,0.37,0.63,0.4,2026-06-05T04:00:22.790317+00:00
35673bf5204524ee,http://ufcstats.com/fighter-details/35673bf5204524ee,Bo,8-1-0,Bo Nickal Record: 8-1-0,,"6' 1""",185 lbs.,"76""",Southpaw,"Jan 14, 1996",8-1-0,3.35,0.61,2.07,,3.1,0.55,1.0,2.5,2026-06-05T04:00:22.790317+00:00
669970f7feba8ecd,http://ufcstats.com/fighter-details/669970f7feba8ecd,Erin,14-2-0,Erin Blanchfield Record: 14-2-0,,"5' 4""",125 lbs.,"66""",Orthodox,"May 04, 1999",14-2-0,5.24,0.44,4.25,,1.96,0.34,0.78,0.9,2026-06-05T04:00:22.790317+00:00
68d4a891e5cf2029,http://ufcstats.com/fighter-details/68d4a891e5cf2029,Tracy,12-3-0,Tracy Cortez Record: 12-3-0,,"5' 5""",125 lbs.,"65""",Orthodox,"Dec 10, 1993",12-3-0,3.86,0.48,3.01,,2.15,0.46,0.59,0.3,2026-06-05T04:00:22.790317+00:00
d6c0cdd7e467c440,http://ufcstats.com/fighter-details/d6c0cdd7e467c440,Kyle,NC),Kyle Daukaus Record: 17-4-0 (1 NC),,"6' 2""",185 lbs.,"76""",Southpaw,"Feb 27, 1993",17-4-0 (1 NC),3.32,0.53,2.9,,2.08,0.25,0.82,2.1,2026-06-05T04:00:22.790317+00:00
e0c6edcb5b5d0b90,http://ufcstats.com/fighter-details/e0c6edcb5b5d0b90,Chepe,NC),Chepe Mariscal Record: 18-7-0 (1 NC),,"5' 7""",145 lbs.,"69""",Orthodox,"Oct 27, 1992",18-7-0 (1 NC),4.14,0.55,2.66,,2.34,0.39,0.59,0.2,2026-06-05T04:00:22.790317+00:00
745fa7b605f8e2da,http://ufcstats.com/fighter-details/745fa7b605f8e2da,Fatima,9-1-0,Fatima Kline Record: 9-1-0,,"5' 6""",115 lbs.,"67""",Orthodox,"Jul 12, 2000",9-1-0,5.01,0.5,2.71,,2.02,0.58,0.5,0.0,2026-06-05T04:00:22.790317+00:00
19c591115a58982c,http://ufcstats.com/fighter-details/19c591115a58982c,Viacheslav,8-7-1,Viacheslav Borshchev Record: 8-7-1,,"5' 11""",155 lbs.,"69""",Orthodox,"Jan 08, 1992",8-7-1,5.1,0.5,4.46,,0.0,0.0,0.43,0.1,2026-06-05T04:00:22.790317+00:00
72f890c5d421e705,http://ufcstats.com/fighter-details/72f890c5d421e705,Matheus,10-3-0,Matheus Camilo Record: 10-3-0,,"5' 10""",155 lbs.,"69""",Orthodox,"Jan 02, 2001",10-3-0,2.19,0.43,3.25,,4.43,0.53,0.0,0.6,2026-06-05T04:00:22.790317+00:00
01641ba5df0c69b0,http://ufcstats.com/fighter-details/01641ba5df0c69b0,Gabriel,19-1-0,Gabriel Bonfim Record: 19-1-0,,"6' 1""",170 lbs.,"72""",Orthodox,"Aug 20, 1997",19-1-0,4.61,0.46,3.68,,3.6,0.55,0.76,1.4,2026-06-05T04:00:22.790317+00:00
67c1d46f4ed16f9e,http://ufcstats.com/fighter-details/67c1d46f4ed16f9e,Matt,NC),Matt Schnell Record: 17-10-0 (1 NC),,"5' 8""",125 lbs.,"70""",Orthodox,"Jan 15, 1990",17-10-0 (1 NC),4.07,0.4,4.11,,0.6,0.45,0.43,1.2,2026-06-05T04:00:22.790317+00:00
2fe9032955c2e013,http://ufcstats.com/fighter-details/2fe9032955c2e013,Joseph,15-2-0,Joseph Morales Record: 15-2-0,,"5' 6""",125 lbs.,"69""",Switch,"Aug 22, 1994",15-2-0,2.0,0.4,2.05,,1.14,0.42,0.26,3.0,2026-06-05T04:00:22.790317+00:00
447f9858ae78f921,http://ufcstats.com/fighter-details/447f9858ae78f921,Muslim,22-6-0,Muslim Salikhov Record: 22-6-0,,"5' 11""",170 lbs.,"70""",Orthodox,"Jun 09, 1984",22-6-0,3.37,0.49,2.96,,1.07,0.32,0.72,0.0,2026-06-05T04:00:22.790317+00:00
eb393afdbe3293d5,http://ufcstats.com/fighter-details/eb393afdbe3293d5,Ismael,20-6-0,Ismael Bonfim Record: 20-6-0,,"5' 8""",155 lbs.,"71""",Orthodox,"Dec 28, 1995",20-6-0,5.51,0.54,3.71,,1.06,0.33,0.76,0.0,2026-06-05T04:00:22.790317+00:00
41cc71cbf210e0fe,http://ufcstats.com/fighter-details/41cc71cbf210e0fe,Hyder,11-2-0,Hyder Amil Record: 11-2-0,,"5' 9""",145 lbs.,"70""",Switch,"May 28, 1990",11-2-0,5.81,0.52,3.95,,0.56,0.18,0.65,0.8,2026-06-05T04:00:22.790317+00:00
e00a3dee329a51f7,http://ufcstats.com/fighter-details/e00a3dee329a51f7,Jamall,22-8-0,Jamall Emmers Record: 22-8-0,,"5' 10""",145 lbs.,"74""",Orthodox,"Jul 24, 1989",22-8-0,5.1,0.49,3.92,,2.59,0.53,0.81,0.3,2026-06-05T04:00:22.790317+00:00
6a311920edd73c85,http://ufcstats.com/fighter-details/6a311920edd73c85,Max,6-2-0,Max Gimenis Record: 6-2-0,,"6' 2""",256 lbs.,"75""",Orthodox,"Apr 14, 1993",6-2-0,3.21,0.42,9.64,,0.0,0.0,0.0,0.0,2026-06-05T04:00:22.790317+00:00
31ef8b67e13495b3,http://ufcstats.com/fighter-details/31ef8b67e13495b3,Tecia,15-8-0,Tecia Pennington Record: 15-8-0,,"5' 1""",115 lbs.,"60""",Orthodox,"Aug 16, 1989",15-8-0,4.73,0.48,3.48,,0.56,0.14,0.62,0.1,2026-06-05T04:00:22.790317+00:00
cffb87059e645bd1,http://ufcstats.com/fighter-details/cffb87059e645bd1,Denise,12-3-0,Denise Gomes Record: 12-3-0,,"5' 2""",115 lbs.,"63""",Orthodox,"Dec 30, 1999",12-3-0,4.43,0.49,3.16,,1.45,0.34,0.66,0.7,2026-06-05T04:00:22.790317+00:00
46e0d677f91bacc0,http://ufcstats.com/fighter-details/46e0d677f91bacc0,Miles,NC),Miles Johns Record: 15-5-0 (1 NC),,"5' 7""",135 lbs.,"68""",Orthodox,"Mar 30, 1994",15-5-0 (1 NC),3.36,0.44,2.99,,1.22,0.26,0.77,0.0,2026-06-05T04:00:22.790317+00:00
850266b3dc4e506e,http://ufcstats.com/fighter-details/850266b3dc4e506e,Daniel,NC),Daniel Marcos Record: 18-1-0 (1 NC),,"5' 7""",135 lbs.,"69""",Orthodox,"Mar 07, 1993",18-1-0 (1 NC),4.9,0.53,3.79,,1.35,0.52,0.85,0.1,2026-06-05T04:00:22.790317+00:00
97cf1a2c7c5e7889,http://ufcstats.com/fighter-details/97cf1a2c7c5e7889,Steve,19-5-0,Steve Garcia Record: 19-5-0,,"6' 0""",145 lbs.,"75""",Southpaw,"May 22, 1992",19-5-0,5.39,0.49,2.12,,0.86,0.4,0.88,0.4,2026-06-05T04:00:22.790317+00:00
ffe9703408fb5964,http://ufcstats.com/fighter-details/ffe9703408fb5964,David,14-3-0,David Onama Record: 14-3-0,,"5' 11""",145 lbs.,"74""",Orthodox,"Jun 07, 1994",14-3-0,5.07,0.5,4.89,,1.05,0.3,0.52,0.5,2026-06-05T04:00:22.790317+00:00
d66a46de8d705353,http://ufcstats.com/fighter-details/d66a46de8d705353,Jeremiah,13-4-1,Jeremiah Wells Record: 13-4-1,,"5' 9""",170 lbs.,"74""",Switch,"Oct 30, 1986",13-4-1,2.35,0.46,1.28,,3.06,0.46,0.5,1.3,2026-06-05T04:00:22.790317+00:00
a57cb948c4c70a47,http://ufcstats.com/fighter-details/a57cb948c4c70a47,Isaac,7-2-0,Isaac Dulgarian Record: 7-2-0,,"5' 7""",145 lbs.,"71""",Orthodox,"Jul 04, 1996",7-2-0,2.99,0.63,1.65,,4.57,0.5,0.0,1.8,2026-06-05T04:00:22.790317+00:00
7cec3c4a5e7b6d68,http://ufcstats.com/fighter-details/7cec3c4a5e7b6d68,Daniel,9-4-0,Daniel Frunza Record: 9-4-0,,"6' 1""",170 lbs.,"73""",Orthodox,"Apr 13, 1994",9-4-0,3.25,0.38,4.32,,0.0,0.0,0.5,0.0,2026-06-05T04:00:22.790317+00:00
253076a23d03dcd0,http://ufcstats.com/fighter-details/253076a23d03dcd0,Allan,22-6-0,Allan Nascimento Record: 22-6-0,,"5' 8""",125 lbs.,"69""",Orthodox,"Sep 11, 1991",22-6-0,3.06,0.55,2.53,,1.26,0.23,0.37,1.1,2026-06-05T04:00:22.790317+00:00
117a06469813e4ef,http://ufcstats.com/fighter-details/117a06469813e4ef,ChangHo,11-2-0,ChangHo Lee Record: 11-2-0,,"5' 8""",135 lbs.,"69""",Orthodox,"May 09, 1994",11-2-0,3.88,0.66,2.13,,3.2,0.34,0.4,0.3,2026-06-05T04:00:22.790317+00:00
1235b31de15d0c6e,http://ufcstats.com/fighter-details/1235b31de15d0c6e,Montserrat,10-5-0,Montserrat Conejo Ruiz Record: 10-5-0,,"5' 0""",115 lbs.,"61""",Southpaw,"Feb 03, 1993",10-5-0,2.21,0.29,6.19,,1.75,0.5,0.44,0.6,2026-06-05T04:00:22.790317+00:00
4a07b1988477502c,http://ufcstats.com/fighter-details/4a07b1988477502c,Seokhyeon,13-2-0,Seokhyeon Ko Record: 13-2-0,,"5' 10""",170 lbs.,"71""",Southpaw,"Sep 24, 1993",13-2-0,2.73,0.59,1.42,,4.0,0.63,0.75,0.3,2026-06-05T04:00:22.790317+00:00
c0d5c0c95c59050b,http://ufcstats.com/fighter-details/c0d5c0c95c59050b,Ariane,15-4-0,Ariane Carnelossi Record: 15-4-0,,"5' 2""",115 lbs.,"61""",Orthodox,"Nov 17, 1992",15-4-0,2.63,0.38,4.61,,1.08,0.5,0.22,0.2,2026-06-05T04:00:22.790317+00:00
399afbabc02376b5,http://ufcstats.com/fighter-details/399afbabc02376b5,Tom,NC),Tom Aspinall Record: 15-3-0 (1 NC),,"6' 5""",255 lbs.,"78""",Orthodox,"Apr 11, 1993",15-3-0 (1 NC),7.63,0.67,3.62,,2.62,0.8,1.0,1.3,2026-06-05T04:00:22.790317+00:00
787bb1f087ccff8a,http://ufcstats.com/fighter-details/787bb1f087ccff8a,Ciryl,NC),Ciryl Gane Record: 13-2-0 (1 NC),,"6' 4""",247 lbs.,"81""",Orthodox,"Apr 12, 1990",13-2-0 (1 NC),5.29,0.61,2.33,,0.68,0.25,0.47,0.6,2026-06-05T04:00:22.790317+00:00
7447e9f28508106a,http://ufcstats.com/fighter-details/7447e9f28508106a,Mackenzie,16-5-0,Mackenzie Dern Record: 16-5-0,,"5' 4""",115 lbs.,"63""",Orthodox,"Mar 24, 1993",16-5-0,3.47,0.41,3.93,,0.93,0.18,0.37,1.1,2026-06-05T04:00:22.790317+00:00
333b9e5c723ac873,http://ufcstats.com/fighter-details/333b9e5c723ac873,Aleksandar,14-6-0,Aleksandar Rakic Record: 14-6-0,,"6' 4""",205 lbs.,"78""",Orthodox,"Feb 06, 1992",14-6-0,4.13,0.5,2.86,,0.64,0.21,0.85,0.1,2026-06-05T04:00:22.790317+00:00
b7b84ccd221be298,http://ufcstats.com/fighter-details/b7b84ccd221be298,Nasrat,18-6-0,Nasrat Haqparast Record: 18-6-0,,"5' 10""",155 lbs.,"72""",Southpaw,"Aug 22, 1995",18-6-0,6.36,0.45,6.0,,0.34,0.2,0.86,0.0,2026-06-05T04:00:22.790317+00:00
b07aed698fba8624,http://ufcstats.com/fighter-details/b07aed698fba8624,Ikram,17-2-0,Ikram Aliskerov Record: 17-2-0,,"6' 0""",185 lbs.,"76""",Southpaw,"Dec 07, 1992",17-2-0,6.86,0.64,5.47,,3.2,0.6,1.0,0.5,2026-06-05T04:00:22.790317+00:00
285ae0b4a68221f4,http://ufcstats.com/fighter-details/285ae0b4a68221f4,JunYong,19-7-0,JunYong Park Record: 19-7-0,,"5' 10""",185 lbs.,"73""",Orthodox,"Feb 27, 1991",19-7-0,4.64,0.51,3.82,,1.69,0.42,0.54,0.8,2026-06-05T04:00:22.790317+00:00
5b86d491d63890c5,http://ufcstats.com/fighter-details/5b86d491d63890c5,Ludovit,24-5-1,Ludovit Klein Record: 24-5-1,,"5' 7""",155 lbs.,"72""",Southpaw,"Feb 22, 1995",24-5-1,3.76,0.53,3.48,,1.37,0.51,0.76,0.0,2026-06-05T04:00:22.790317+00:00
f5779a2303ed76ec,http://ufcstats.com/fighter-details/f5779a2303ed76ec,Valter,15-1-0,Valter Walker Record: 15-1-0,,"6' 6""",244 lbs.,"78""",Orthodox,"Dec 14, 1997",15-1-0,2.0,0.52,2.85,,5.74,0.69,0.0,2.5,2026-06-05T04:00:22.790317+00:00
3329d692aea4dc28,http://ufcstats.com/fighter-details/3329d692aea4dc28,Hamdy,NC),Hamdy Abdelwahab Record: 7-1-0 (1 NC),,"6' 2""",265 lbs.,"72""",Southpaw,"Jan 22, 1993",7-1-0 (1 NC),4.27,0.55,3.67,,3.25,0.65,1.0,0.0,2026-06-05T04:00:22.790317+00:00
7a5e8c94a86f9895,http://ufcstats.com/fighter-details/7a5e8c94a86f9895,Chris,23-10-0,Chris Barnett Record: 23-10-0,,"5' 9""",261 lbs.,"75""",Orthodox,"Jun 14, 1986",23-10-0,3.36,0.47,6.55,,0.0,0.0,0.35,0.0,2026-06-05T04:00:22.790317+00:00
7f1bf0c255ec8756,http://ufcstats.com/fighter-details/7f1bf0c255ec8756,Azat,15-3-0,Azat Maksum Record: 15-3-0,,"5' 7""",125 lbs.,"70""",Southpaw,"Feb 02, 1995",15-3-0,2.75,0.27,4.25,,3.5,0.31,0.85,0.2,2026-06-05T04:00:22.790317+00:00
0be6776db31d98ec,http://ufcstats.com/fighter-details/0be6776db31d98ec,Mitch,10-3-0,Mitch Raposo Record: 10-3-0,,"5' 5""",125 lbs.,"64""",Switch,"Oct 16, 1998",10-3-0,1.73,0.36,2.65,,2.54,0.37,0.61,0.0,2026-06-05T04:00:22.790317+00:00
43a59ce3bb40449e,http://ufcstats.com/fighter-details/43a59ce3bb40449e,Mizuki,16-6-0,Mizuki Record: 16-6-0,,"5' 3""",115 lbs.,"65""",Orthodox,"Aug 19, 1994",16-6-0,4.45,0.52,4.65,,0.75,0.33,0.8,0.0,2026-06-05T04:00:22.790317+00:00
2f181c0467965b98,http://ufcstats.com/fighter-details/2f181c0467965b98,Brendan,26-7-0,Brendan Allen Record: 26-7-0,,"6' 2""",185 lbs.,"75""",Orthodox,"Dec 28, 1995",26-7-0,3.59,0.53,3.62,,1.56,0.42,0.56,1.1,2026-06-05T04:00:22.790317+00:00
24656ef4d605c96f,http://ufcstats.com/fighter-details/24656ef4d605c96f,Aiemann,14-2-0,Aiemann Zahabi Record: 14-2-0,,"5' 8""",135 lbs.,"68""",Orthodox,"Nov 19, 1987",14-2-0,4.54,0.47,4.08,,0.12,0.14,0.83,0.0,2026-06-05T04:00:22.790317+00:00
34ff304266360297,http://ufcstats.com/fighter-details/34ff304266360297,Manon,13-2-0,Manon Fiorot Record: 13-2-0,,"5' 7""",125 lbs.,"65""",Orthodox,"Feb 17, 1990",13-2-0,5.66,0.42,3.58,,1.05,0.29,0.87,0.0,2026-06-05T04:00:22.790317+00:00
dccb63727f2f5f74,http://ufcstats.com/fighter-details/dccb63727f2f5f74,Matt,11-6-1,Matt Frevola Record: 11-6-1,,"5' 9""",155 lbs.,"71""",Orthodox,"Jun 11, 1990",11-6-1,3.3,0.39,3.76,,2.34,0.41,0.4,0.8,2026-06-05T04:00:22.790317+00:00
873626e5547b5235,http://ufcstats.com/fighter-details/873626e5547b5235,Kyle,18-10-0,Kyle Prepolec Record: 18-10-0,,"5' 10""",155 lbs.,"70""",Southpaw,"Aug 30, 1989",18-10-0,3.25,0.34,5.69,,0.0,0.0,0.45,0.0,2026-06-05T04:00:22.790317+00:00
700a674c042b7a96,http://ufcstats.com/fighter-details/700a674c042b7a96,Cody,22-12-0,Cody Gibson Record: 22-12-0,,"5' 10""",135 lbs.,"71""",Orthodox,"Sep 11, 1987",22-12-0,3.63,0.46,3.22,,2.12,0.37,0.69,0.6,2026-06-05T04:00:22.790317+00:00
b671bdf981ad527d,http://ufcstats.com/fighter-details/b671bdf981ad527d,HyunSung,10-2-0,HyunSung Park Record: 10-2-0,,"5' 7""",125 lbs.,"66""",Orthodox,"Nov 04, 1995",10-2-0,3.38,0.41,3.14,,1.5,0.31,0.47,1.8,2026-06-05T04:00:22.790317+00:00
b7c5eb7cdbac6a63,http://ufcstats.com/fighter-details/b7c5eb7cdbac6a63,Danny,9-2-0,Danny Barlow Record: 9-2-0,,"6' 2""",185 lbs.,"79""",Southpaw,"Aug 02, 1995",9-2-0,5.81,0.51,4.65,,0.0,0.0,1.0,0.0,2026-06-05T04:00:22.790317+00:00
1b35af4d1529adf6,http://ufcstats.com/fighter-details/1b35af4d1529adf6,Stephanie,7-2-1,Stephanie Luciano Record: 7-2-1,,"5' 6""",115 lbs.,"65""",Orthodox,"Dec 16, 1999",7-2-1,5.2,0.42,3.04,,1.3,0.71,0.8,0.3,2026-06-05T04:00:22.790317+00:00
2c5f5749569eef66,http://ufcstats.com/fighter-details/2c5f5749569eef66,Tainara,7-4-0,Tainara Lisboa Record: 7-4-0,,"5' 7""",135 lbs.,"67""",Orthodox,"Mar 02, 1991",7-4-0,2.01,0.44,2.88,,1.67,0.31,0.53,0.3,2026-06-05T04:00:22.790317+00:00
25f9a5f3e8a52618,http://ufcstats.com/fighter-details/25f9a5f3e8a52618,Jhonata,9-2-0,Jhonata Diniz Record: 9-2-0,,"6' 4""",254 lbs.,"79""",Orthodox,"Jun 23, 1991",9-2-0,3.89,0.56,3.62,,0.0,0.0,0.7,0.0,2026-06-05T04:00:22.790317+00:00
1ae8f3c723aacff4,http://ufcstats.com/fighter-details/1ae8f3c723aacff4,Ricardo,17-8-0,Ricardo Ramos Record: 17-8-0,,"5' 9""",145 lbs.,"72""",Orthodox,"Aug 01, 1995",17-8-0,2.91,0.36,3.97,,2.51,0.57,0.67,1.0,2026-06-05T04:00:22.790317+00:00
710f0f8c5d5c9d41,http://ufcstats.com/fighter-details/710f0f8c5d5c9d41,Lucas,15-5-0,Lucas Almeida Record: 15-5-0,,"5' 11""",145 lbs.,"71""",Orthodox,"Jan 31, 1991",15-5-0,4.94,0.39,5.36,,0.0,0.0,0.53,0.0,2026-06-05T04:00:22.790317+00:00
103e2e33a60683e1,http://ufcstats.com/fighter-details/103e2e33a60683e1,Irina,5-4-0,Irina Alekseeva Record: 5-4-0,,"5' 8""",135 lbs.,"67""",Orthodox,"Jun 27, 1990",5-4-0,3.42,0.38,5.02,,0.38,0.2,0.5,0.4,2026-06-05T04:00:22.790317+00:00
e0d3d9b564f95635,http://ufcstats.com/fighter-details/e0d3d9b564f95635,Lucas,18-2-0,Lucas Rocha Record: 18-2-0,,"5' 3""",125 lbs.,"64""",Orthodox,"Aug 12, 2000",18-2-0,5.09,0.49,3.67,,1.64,0.75,0.76,0.0,2026-06-05T04:00:22.790317+00:00
d7c3816669784109,http://ufcstats.com/fighter-details/d7c3816669784109,Karolina,16-10-0,Karolina Kowalkiewicz Record: 16-10-0,,"5' 3""",115 lbs.,"64""",Orthodox,"Oct 15, 1985",16-10-0,5.54,0.42,5.77,,0.36,0.23,0.74,0.2,2026-06-05T04:00:22.790317+00:00
72ea1984c52019b5,http://ufcstats.com/fighter-details/72ea1984c52019b5,Saimon,18-7-0,Saimon Oliveira Record: 18-7-0,,"5' 4""",135 lbs.,"72""",Orthodox,"Apr 21, 1991",18-7-0,2.62,0.42,3.87,,1.18,0.28,0.36,1.2,2026-06-05T04:00:22.790317+00:00
d802174b0c0c1f4e,http://ufcstats.com/fighter-details/d802174b0c0c1f4e,Magomed,NC),Magomed Ankalaev Record: 21-2-1 (1 NC),,"6' 3""",205 lbs.,"75""",Orthodox,"Jun 02, 1992",21-2-1 (1 NC),3.65,0.52,2.59,,0.79,0.22,0.87,0.0,2026-06-05T04:00:22.790317+00:00
e5549c82bfb5582d,http://ufcstats.com/fighter-details/e5549c82bfb5582d,Alex,13-3-0,Alex Pereira Record: 13-3-0,,"6' 4""",205 lbs.,"79""",Orthodox,"Jul 07, 1987",13-3-0,5.16,0.62,3.5,,0.11,0.5,0.79,0.2,2026-06-05T04:00:22.790317+00:00
65f09bacd3957381,http://ufcstats.com/fighter-details/65f09bacd3957381,Cory,18-6-0,Cory Sandhagen Record: 18-6-0,,"5' 11""",135 lbs.,"70""",Switch,"Apr 20, 1992",18-6-0,4.86,0.45,3.47,,1.15,0.34,0.56,0.2,2026-06-05T04:00:22.790317+00:00
749f572d1d3161fb,http://ufcstats.com/fighter-details/749f572d1d3161fb,Khalil,NC),Khalil Rountree Jr. Record: 15-7-0 (1 NC),,"6' 1""",205 lbs.,"76""",Southpaw,"Feb 26, 1990",15-7-0 (1 NC),3.88,0.4,4.33,,0.0,0.0,0.58,0.1,2026-06-05T04:00:22.790317+00:00
36b8f265bcd1b7a4,http://ufcstats.com/fighter-details/36b8f265bcd1b7a4,Abus,28-7-1,Abus Magomedov Record: 28-7-1,,"6' 2""",185 lbs.,"78""",Orthodox,"Sep 02, 1990",28-7-1,3.07,0.49,3.43,,2.61,0.59,1.0,0.4,2026-06-05T04:00:22.790317+00:00
563a1d42bb0e3cef,http://ufcstats.com/fighter-details/563a1d42bb0e3cef,Tre'ston,10-4-0,Tre'ston Vines Record: 10-4-0,,"6' 1""",185 lbs.,"79""",Orthodox,"Jun 18, 1996",10-4-0,0.0,0.0,3.56,,0.0,0.0,0.0,0.0,2026-06-05T04:00:22.790317+00:00
a44020ea2e8cd026,http://ufcstats.com/fighter-details/a44020ea2e8cd026,JooSang,9-1-0,JooSang Yoo Record: 9-1-0,,"5' 7""",145 lbs.,"71""",Orthodox,"Jan 21, 1994",9-1-0,6.36,0.58,4.99,,0.0,0.0,0.5,0.0,2026-06-05T04:00:22.790317+00:00
2cfba6c837c03ed0,http://ufcstats.com/fighter-details/2cfba6c837c03ed0,Patchy,20-3-0,Patchy Mix Record: 20-3-0,,"5' 11""",135 lbs.,"70""",Southpaw,"Aug 16, 1993",20-3-0,5.3,0.43,7.3,,2.5,0.62,0.0,0.0,2026-06-05T04:00:22.790317+00:00
